Actual,Predicted
2.7035156213391778,2.6849368
2.5805173385377,2.5739932
2.495222002361653,2.442257
2.215385196958657,2.3969588
2.349675301715916,2.1378188
2.0882407751338903,2.2308526
2.223602639865011,2.0193515
2.4026113905471784,2.1020186
2.707097160102635,2.327364
2.410949295401961,2.6502326
2.7406307550755926,2.373212
2.557720140019053,2.6724422
2.1264672376120983,2.546107
1.9814974366714704,2.071756
1.600967342393512,1.9016294
1.6953727237658296,1.5748738
2.0567834547189583,1.5867058
2.490997163419665,1.9576908
2.465819836914099,2.431382
2.51603792198368,2.4356782
2.6378924231561376,2.4928057
2.703062449421183,2.6546946
2.865239235291267,2.707373
3.2016278040310766,2.8435562
2.8701564644789075,3.19515
2.465991139075683,2.8267055
1.9415323898719588,2.3739948
1.9257189454111832,1.8827074
1.5105706613232828,1.800565
1.1767027123287264,1.4538567
0.637184186082844,1.1103004
0.5253792479576971,0.68199646
0.5980776338175684,0.5252436
0.8085411539807401,0.591794
1.500062946042328,0.78745943
1.912792278818762,1.44291
2.2579095782644205,1.9682356
2.071915046995301,2.341832
2.311792827445676,2.191669
2.92715519474346,2.3998802
2.853797786074599,3.0901682
3.001058149476857,2.9467244
3.3148471980069893,3.0044508
2.9805868678077982,3.3622549
2.966357495461531,2.9565015
2.754744561426893,2.8643978
2.5713587072701665,2.6658273
2.631151966373647,2.43941
3.0308114228836023,2.4820929
2.2759729634951382,2.9060612
2.87724395534842,2.192606
2.7575384234331883,2.6858416
2.5898942971551797,2.702831
2.4834339675070867,2.468019
2.40242339459308,2.3862886
2.999707222932161,2.3194911
3.6896504283086857,2.9091542
3.795357397480729,3.7246292
3.529290248316164,3.8039145
4.251288806145696,3.4775393
4.179607643923699,4.2929416
4.588728388258206,4.151524
4.678147891249237,4.524675
4.688559533208204,4.6174893
5.094583523487165,4.557363
4.653863980892099,5.003588
4.20669040376463,4.4409423
4.308224212856339,3.9044044
4.17366029646711,4.0000973
3.809994186472689,3.8549178
3.6596468484851634,3.4759471
3.3065263926580832,3.3488464
3.1722763966249063,3.0248768
3.019556817659228,2.88856
2.565337122890559,2.7711985
2.4871946482580847,2.3529701
2.678267801570517,2.2632818
2.361664928688877,2.4882472
2.1824751554522988,2.2172315
1.9556436518057083,2.0305395
2.0096933907160346,1.863931
2.1505437372107457,1.9023725
2.251081196266514,2.0571117
2.399780606747377,2.1732254
2.608491632814028,2.3385684
2.864862987515397,2.5809832
2.8336455959060887,2.8658433
2.5471640617281155,2.8299747
2.727187306629153,2.5122364
3.1765528934949474,2.6613007
2.916595363333004,3.1495733
2.8347604522675747,2.8471017
3.102323605132148,2.7173605
2.8887819065814933,3.028436
3.0204414540855598,2.803296
2.8671274614527698,2.8892574
2.396855357230449,2.76837
2.6488383992322966,2.285561
2.4348839053980447,2.4878588
2.162294219000325,2.3348687
2.14473923494181,2.0309725
1.9024592793638864,2.0200088
1.4824828734001652,1.8318856
1.9657757404680096,1.4367367
1.4096664510103762,1.8250095
1.4052040404902455,1.4393636
0.9937367866832432,1.3117063
1.0222419029175651,1.0439949
0.9595163451816326,1.009736
0.7005202893497928,0.98836166
0.5121814423227522,0.7712445
